,BTC,ETH,LTC,BCH,TRX,XRP,EOS
137,1385572511.72,325415119.18,116916175.42,45006196.01,936742.09,74718642.59,22907530.7
138,1519850464.55,342311699.48,152065919.9,46027181.95,913548.03,91947096.68,37002691.75
139,1082790136.53,221082941.44,97457804.99,67652711.21,642437.81,58577029.72,19975948.01
140,901939422.97,208843294.98,87970243.09,43519077.02,525047.63,47574680.44,18106075.67
141,1535519444.95,719812876.35,166006029.57,54591156.08,1636431.69,123397502.13,49194100.38
142,1447812723.08,418500605.22,125855703.46,58729088.37,1568107.96,105733514.73,77909968.02
143,1150462439.42,331343470.55,113739250.11,65725834.78,2670008.88,95865093.49,84203796.73
144,991376396.96,277714049.38,100728004.76,41647329.16,2839705.45,63760058.35,89502747.28
145,1023286566.15,233985932.96,85077161.93,38596693.88,1509675.86,54532400.06,96445849.18
146,939997284.45,225200086.3,74392970.56,32361593.34,2136851.5,43174298.47,82632857.83
147,827663165.33,129350391.02,62032422.79,22789755.24,7851301.95,39874599.35,42126043.73
148,657643520.26,111462284.91,45066192.6,19901849.35,2971654.8,28270263.67,25159269.81
149,1079038734.78,278656813.48,113770581.7,32326463.92,3450852.11,57143800.89,89497826.59
150,930754990.52,328179170.99,100360248.03,31192960.89,3417656.2,43752083.89,109861151.91
151,657712114.92,187271233.18,73816273.85,28131311.49,1873578.17,23514791.73,49373112.57
152,1379180030.3,472575968.96,159535092.24,84465419.21,6817996.62,68842916.04,69581065.49
153,1584675343.21,450253373.58,142506855.93,66701444.54,4160661.88,71841509.56,60017503.51
154,915400590.57,243062846.9,69205423.19,31372272.95,4067852.9,33649410.94,24496899.27
155,889887684.72,236013242.51,61953932.36,42473944.5,2749087.85,39051078.63,48725464.24
156,748861435.14,156793473.63,55199053.21,25140139.8,1767312.86,27904801.96,27703153.86
157,905326798.64,223508235.85,94696369.91,29654275.41,1840237.69,56654630.6,26234452.76
158,877199782.17,223170178.92,111839267.2,37251371.87,2014016.44,46939972.89,23165677.78
159,777145174.76,160332018.27,74831516.09,24056410.61,8382193.33,33139253.04,51809541.01
160,605651287.47,133748822.09,51417781.31,25194290.78,2850320.13,25925305.31,52669141.86
161,564883141.53,108165642.16,48395805.69,21177510.64,1692723.13,23441856.27,15067894.52
162,425825572.09,107956653.97,35572589.05,11811319.99,1139503.6,16618055.41,12273126.11
163,901883664.92,271803047.82,72718908.24,21427207.22,2193685.79,29080366.2,22941517.6
164,424510977.27,129335600.11,42165656.22,14140291.35,1165950.56,14635880.04,20718978.25
165,450141340.22,167561896.24,44183675.7,20148758.61,1211249.54,38211367.13,217616413.57
166,1490759969.77,450834363.9,175105506.77,59525564.71,4487674.0,149987432.79,234863030.83
167,1171435820.59,470945268.74,133115960.25,50554153.69,4044318.24,156289744.78,135286684.31
168,537286381.88,191073028.98,45425829.14,20328761.5,1700413.81,59196723.64,81661653.57
169,570527804.56,243926045.87,54928885.16,25358793.03,1726453.93,56571761.74,80533722.5
170,713471956.84,249996040.92,60722721.4,34201319.68,2552829.91,50371103.98,61235004.13
171,580880500.84,195195626.75,114879247.1,25887561.51,1999202.28,48476925.26,83929179.7
172,593500791.64,178681435.05,73579068.98,73810458.43,3090608.39,77284009.77,62447868.17
173,602099034.89,267530654.45,83357914.54,81766110.86,3443474.4,81040019.98,63223176.37
174,979994921.45,410498449.5,109540332.8,154352797.77,3222157.11,243635236.6,207249542.48
175,829073400.66,294264369.95,106943733.53,154795305.47,3903637.4,166546639.13,128491247.09
176,610183093.43,270504773.22,58383011.16,144092452.68,2717291.94,93721726.77,127952499.95
177,553892335.42,238556831.22,63992360.9,309318983.37,3501239.61,75109364.84,93683579.38
178,1276464750.74,538337384.08,155649983.85,366818528.51,12335295.87,180720058.81,451361989.69
179,1779806222.98,903686072.96,178366490.3,381199575.56,15179312.37,226425836.09,414467803.86
180,997427934.62,387845424.34,74752098.95,174556815.17,5005635.37,106487370.34,180832731.13
181,758182407.35,323944620.57,76713116.93,127133720.06,7601950.36,71168735.0,268945990.98
182,774111704.68,238423753.67,51094847.77,76830254.37,7460296.99,71185161.43,336795670.37
183,640931911.37,216606354.66,54397059.36,118771919.52,9107801.71,74077280.34,535736275.69
184,574099218.21,248315675.69,45542973.57,74604340.79,16480061.07,51107833.87,475578188.19
185,669555436.99,355270695.23,61164623.13,95214620.29,8455983.88,61573990.07,337742031.62
186,527488395.49,255558720.87,43485994.6,140930581.64,4678799.5,49144551.25,243458284.88
187,857646889.15,588164727.16,110154634.4,168151101.66,8276408.79,77720401.83,241714019.61
188,663887678.35,427563922.79,101035488.43,97222464.65,5316728.63,97116439.27,146875689.53
189,679872376.4,315600160.75,122414027.82,200830189.78,3174340.37,59868797.05,132491229.59
190,608650204.19,374541870.07,104848948.01,245512548.39,2975980.11,61974293.92,132244229.86
191,692580062.51,828032480.2,97537791.4,179642018.72,3763211.31,67281115.5,200543250.56
192,673924125.29,380893335.71,77383969.12,132524367.42,3242389.0,46387558.96,139276323.89
193,625495066.08,341691727.41,64840032.43,158636690.72,2681103.89,62533407.72,117484283.8
194,629850604.12,287536989.76,55767733.8,135411694.54,2855953.19,47806920.45,144278684.46
195,1176888629.2,518848404.01,116335404.31,250733936.31,5329420.58,147821637.19,447646972.89
196,783972252.35,324590855.24,64058613.96,192556727.8,3629499.82,72967398.1,360573041.14
197,525395861.86,274037817.61,47969261.02,105948682.09,3004217.41,55954925.13,152739698.54
198,874543293.99,453297981.45,124684754.66,163658298.77,3708942.77,75054864.25,180775937.51
199,730739738.9,287313625.77,74327593.06,133975697.39,3259462.77,49060141.27,129442284.81
200,789660713.22,251185347.62,50432313.22,129995294.09,4295451.72,42829140.24,142718703.72
201,615539512.71,244822300.73,43571216.29,106796700.65,3989017.26,37306943.26,168428381.37
202,558167598.76,238310952.16,55740005.1,107567516.41,4412165.04,42774264.93,151794322.76
203,381458405.45,161222563.27,31865673.37,39959789.43,4201472.97,22298465.41,65206856.65
204,418898289.02,165135550.67,36674558.25,94658247.11,6323486.96,26544024.12,98996985.58
205,463653636.91,144560339.88,36979560.76,64142112.95,10067157.95,25022671.75,76406114.34
206,543342369.36,287275714.36,39718676.9,86991398.5,7146132.58,28368151.26,118984066.87
207,934151146.29,549177930.28,70801644.51,146261127.48,6735895.04,79817475.4,215642423.66
208,826278113.25,426679791.16,56072299.75,109144652.25,4875761.61,52702668.2,211297651.98
209,634474356.99,281427114.77,38995787.18,79498329.86,1865309.07,41292444.55,147302302.14
210,368322782.27,146794781.23,27760304.26,41313070.66,3895747.56,19570145.95,84823677.05
211,341348321.23,223422108.46,27455036.1,41497870.08,3735956.93,18292039.54,71218985.56
212,526854342.95,387811928.1,48882435.49,66464558.0,5748364.55,42831495.13,149549332.56
213,634849312.09,348565933.16,55588062.13,104520371.79,5071403.48,44215588.38,204657987.0
214,505870974.98,254739325.61,42373472.32,81875881.55,4444916.64,34151146.9,120999468.38
215,458223966.12,236501539.67,37147157.21,73969184.16,4533732.53,27595208.3,93351499.27
216,458687659.47,202265552.5,33361533.39,45598262.4,2976406.75,25161099.5,89582640.54
217,362414878.61,171480785.55,35986922.87,65292437.66,3288550.98,33309009.53,337464603.26
218,332313005.46,157840093.86,32685265.21,121830441.16,3291717.74,36719214.4,172102428.69
219,427448262.3,201486274.14,29898012.95,138533392.5,2932892.17,52823089.38,151008581.27
220,440337235.4,193989055.5,32609984.06,98390092.31,2978909.9,36539843.66,146102109.05
221,396116252.65,158835369.59,28354244.43,91936744.01,2725558.97,25622259.53,102696368.25
222,342475552.09,170556871.85,29585122.71,68385230.99,3091804.05,21852493.43,108074992.95
223,310119047.41,118164433.35,21602360.0,57948851.24,3761816.02,18648799.17,144020309.69
224,218013881.09,85198699.59,17196076.87,41238418.23,3379081.35,11928868.1,122397842.21
225,895514425.38,345313063.24,89238775.15,142156156.85,6274584.52,63868435.74,360036842.92
226,482788065.15,264673809.14,47301326.08,83391163.51,2547812.6,30081931.15,138303311.14
227,509372466.34,279956302.81,54531308.11,77008744.0,1354156.92,35341129.51,104367792.9
228,797087281.14,357167683.26,68066180.48,79282537.54,2052013.8,44301573.58,136455160.27
229,620296377.11,440112742.52,54886993.06,70845642.28,1644149.71,41614249.58,167905845.78
230,379228601.07,255304825.57,29612043.47,39291397.79,1113966.98,23328758.68,101312867.45
231,232802782.59,119611543.34,20925978.7,26287863.6,443306.35,18498627.91,69258904.92
232,224575526.46,105737440.52,15068744.16,16592249.94,321547.38,11554036.35,35757903.9
233,430241689.13,172442291.23,31106171.13,41409173.94,1019373.52,29967799.36,56960426.2
234,370797057.99,197307560.17,24653268.29,45928501.9,2281152.46,20009331.73,45322164.7
235,400530201.24,176897556.23,17993415.92,54405712.59,2214804.46,16687327.72,62478883.41
236,295690715.67,135522218.95,16913063.2,29697468.97,773096.29,11550896.65,47935977.53
237,862826624.25,364779786.29,67626758.05,112671384.76,2540122.22,47430131.82,167733079.47
238,350697378.49,139553623.02,26051707.93,40505389.52,447994.38,14420459.2,62386555.8
239,667479078.32,315576348.72,57122872.95,93086099.78,1330031.36,38026200.48,185123451.75
240,492834172.99,212246797.67,35940220.21,49903670.78,764434.12,18652479.23,86951796.17
241,391396653.43,204035202.41,25910816.96,38078700.83,534769.31,16885861.41,73956325.25
242,383457137.86,182343321.78,28520796.91,44089146.19,657378.79,17324746.48,78775579.4
243,385907044.98,149788331.82,28660312.34,40003702.76,599845.92,15859761.02,61912498.15
244,554799001.51,227564744.34,39528213.21,55895762.48,728493.21,24156456.8,74229595.75
245,419284677.69,168467579.81,34771578.39,63902832.22,771413.74,23040202.66,64315477.49
246,259708490.63,100452349.8,17128443.56,27029443.47,454840.02,11796272.88,35793533.43
247,465915661.24,195332556.42,31692258.01,53128466.56,843068.2,25177023.57,94478199.09
248,356390898.98,182372293.25,36685141.08,72030879.76,1258571.73,28730745.66,93408111.24
249,412202352.61,163295006.64,23444801.72,55547130.04,800382.2,20670348.08,65182768.62
250,421189063.01,182403445.13,29563885.57,58005429.19,440678.48,21292111.07,60729345.72
251,310759733.14,139284675.17,18789194.31,34747645.06,533757.0,14856116.89,52986545.87
252,277167900.06,119595512.22,20619467.25,28613968.36,243555.88,10519695.77,31370501.49
253,268455446.1,133102164.85,19643413.44,32105376.41,399368.77,16302775.32,30583818.12
254,328316145.78,137591337.89,20788466.37,31225217.97,455442.42,11955821.71,68205938.23
255,470432142.71,250532493.85,36901216.51,43738818.24,819066.44,21198531.07,91033193.22
256,327667754.35,141230265.35,29056363.99,26268587.92,339941.01,11231000.72,66979170.44
257,409078182.65,146794442.73,24018017.14,34346196.66,501043.71,16174770.7,64342083.2
258,319802271.97,124229013.49,24157905.78,26274035.27,324347.09,12602652.53,51379058.0
259,174416786.37,84564526.84,13110692.27,13256762.69,140262.46,6551256.26,27473391.95
260,218543291.78,104635389.39,18017491.71,21683866.34,133547.59,7915953.09,42787961.69
261,494264915.91,203769275.21,34823097.26,73268518.81,550911.67,21925897.49,76490740.61
262,799401451.35,249043123.48,43888986.54,91768694.35,734372.95,31952625.34,95076480.8
263,788460811.94,246100286.75,54461532.49,72262923.68,1175214.03,32135072.11,98469960.9
264,522544440.45,171685266.75,25284176.24,41050988.37,586528.5,17765244.65,71205514.02
265,603034414.79,198020417.64,30958978.36,53890147.15,601504.81,27507104.79,97634360.05
266,297440355.21,125556641.89,17040213.92,23974589.37,193584.21,10281514.01,39094893.7
267,355565264.85,102716195.86,16559526.33,29264746.66,119786.34,8990531.61,44665914.18
268,745533303.01,175179390.01,28295705.85,54854241.48,295986.49,14413430.67,65286043.08
269,1166560702.13,201066485.98,44747408.23,89365798.86,1561428.72,28406467.49,91887949.02
270,736530740.43,141169236.44,25220487.39,49966470.58,122642.21,18458283.33,67572226.16
271,643953970.45,129546000.64,17925965.93,37021659.06,577431.57,12994214.51,51581216.29
272,646256012.09,135907462.99,21464619.35,35713795.62,319385.79,10472985.24,53830349.34
273,295872316.42,75735805.73,9079264.16,16075768.8,189076.66,5681168.85,19985772.88
274,280233415.98,77201406.25,8510256.71,22318264.28,1475122.91,4791594.7,18503121.08
275,681120739.99,146124509.33,20544419.29,40141136.12,1131067.19,12444046.17,71349159.35
276,765186307.24,162795413.32,26505388.14,34619168.72,597654.48,12347342.52,53652729.46
277,595404848.88,180870688.86,20876041.61,53229988.2,427552.48,20779985.49,55559957.14
