close,high,low,open,volumefrom,volumeto
1458.55,1503.59,1269.17,1367.01,137793.68,192556727.8
1478.75,1497.34,1404.94,1458.55,72960.07,105948682.09
1412.97,1493.79,1329.13,1478.75,115812.58,163658298.77
1337.53,1453.09,1310.74,1412.97,96570.2,133975697.39
1280.11,1355.91,1216.59,1337.53,102588.55,129995294.09
1192.88,1344.04,1166.47,1280.11,85008.97,106796700.65
1203.32,1218.3,1130.38,1192.88,90815.42,107567516.41
1177.02,1214.28,1148.84,1203.32,33811.36,39959789.43
1291.59,1310.57,1165.81,1177.02,75823.35,94658247.11
1229.05,1301.21,1212.36,1291.59,51342.27,64142112.95
1135.15,1230.02,1122.38,1229.05,74018.63,86991398.5
994.37,1152.58,968.43,1135.14,140489.8,146261127.48
1073.9,1080.37,945.77,994.24,107273.58,109144652.25
1016.45,1074.99,985.4,1073.9,77381.87,79498329.86
1006.46,1046.79,996.19,1016.45,40348.84,41313070.66
996.48,1009.51,978.0,1006.46,41820.57,41497870.08
883.18,1005.51,872.41,996.48,71246.73,66464558.0
988.06,1006.71,872.94,883.18,109321.44,104520371.79
982.87,1029.17,949.54,988.04,82457.4,81875881.55
996.48,1030.98,972.61,982.87,73819.13,73969184.16
1001.86,1012.13,975.5,996.52,45858.23,45598262.4
1084.22,1099.54,992.63,1001.86,62114.36,65292437.66
1168.41,1192.86,1073.1,1084.22,106773.39,121830441.16
1097.9,1210.85,1075.25,1168.43,121841.66,138533392.5
1150.06,1158.5,1047.13,1097.9,89002.98,98390092.31
1129.12,1156.59,1097.58,1150.06,81387.77,91936744.01
1144.55,1168.69,1127.44,1129.12,59615.07,68385230.99
1115.05,1149.48,1087.64,1144.55,51892.47,57948851.24
1085.65,1139.25,1084.01,1115.05,36993.09,41238418.23
937.21,1086.46,898.76,1085.74,144546.26,142156156.85
954.26,980.56,896.73,935.9,89102.71,83391163.51
870.75,959.63,851.06,954.26,85373.27,77008744.0
842.82,882.72,802.28,870.74,94021.36,79282537.54
895.36,907.66,828.39,842.82,81167.3,70845642.28
842.61,897.83,836.66,895.33,45425.14,39291397.79
850.03,859.83,829.63,842.61,30988.8,26287863.6
847.28,862.43,843.38,850.03,19435.99,16592249.94
884.91,899.77,824.78,847.28,47926.11,41409173.94
907.69,928.86,874.35,884.91,51127.15,45928501.9
891.94,907.96,863.59,907.69,61522.01,54405712.59
871.58,906.02,866.92,891.94,33592.31,29697468.97
751.41,874.05,720.11,871.59,144260.83,112671384.76
762.42,777.67,732.5,751.41,53494.57,40505389.52
747.18,771.75,662.6,762.42,130678.1,93086099.78
754.23,779.44,734.88,747.19,66122.33,49903670.78
695.38,757.86,693.15,754.23,52146.61,38078700.83
713.38,722.52,687.35,695.45,62646.28,44089146.19
658.97,723.04,649.51,713.38,58376.43,40003702.76
715.5,739.59,648.74,658.97,82207.16,55895762.48
747.61,785.74,715.5,715.5,85707.67,63902832.22
736.91,753.19,715.73,747.85,36746.31,27029443.47
781.02,796.27,721.67,736.91,69365.05,53128466.56
755.83,830.79,751.49,781.15,91858.3,72030879.76
763.41,810.1,738.61,755.8,72027.98,55547130.04
743.02,785.72,715.54,763.41,77569.19,58005429.19
732.78,743.08,698.9,743.02,48002.45,34747645.06
772.76,774.32,708.87,732.78,38772.86,28613968.36
749.2,781.21,741.06,772.76,41926.97,32105376.41
729.59,759.85,726.59,749.2,41767.07,31225217.97
686.77,736.34,685.11,729.59,61833.99,43738818.24
707.1,711.99,683.89,686.77,37305.42,26268587.92
686.84,707.1,662.77,707.1,50127.36,34346196.66
694.23,712.87,685.77,686.9,37230.59,26274035.27
702.02,712.22,687.1,694.23,18632.73,13256762.69
724.17,732.59,698.49,702.02,29797.61,21683866.34
801.6,810.55,717.45,724.17,94145.36,73268518.81
852.79,874.17,782.93,801.6,110511.21,91768694.35
824.39,888.76,805.66,852.79,84164.37,72262923.68
824.27,844.48,805.62,824.39,49603.76,41050988.37
764.92,824.29,761.02,824.27,67661.72,53890147.15
787.28,799.52,741.83,764.93,30688.72,23974589.37
785.21,820.83,777.13,787.28,36112.83,29264746.66
781.91,833.9,778.82,785.21,67574.9,54854241.48
865.86,876.18,770.3,781.91,105966.14,89365798.86
831.23,876.63,819.12,865.86,58835.38,49966470.58
804.03,860.96,791.51,831.23,44927.98,37021659.06
820.01,829.77,781.59,804.03,44226.44,35713795.62
822.81,827.02,801.05,820.01,19710.25,16075768.8
830.31,839.43,814.07,822.81,26899.93,22318264.28
814.48,833.43,784.54,830.31,49617.03,40141136.12
776.27,814.79,759.83,814.48,44342.7,34619168.72
767.83,777.73,735.12,776.27,70446.31,53229988.2
731.03,773.23,722.8,767.83,27572.15,20556678.07
724.78,731.03,700.81,731.03,36491.36,26135173.47
695.86,736.97,689.76,724.78,28061.59,19870749.99
709.17,716.69,687.76,695.86,21621.77,15111298.51
690.96,717.06,681.96,709.17,27941.95,19452059.92
657.05,712.22,646.79,690.96,48316.04,32957166.03
588.63,657.26,565.57,657.05,108849.94,65864135.26
608.95,620.44,577.64,588.63,49767.56,29922895.3
570.32,612.41,558.44,608.95,51840.67,30446730.65
563.18,582.93,538.05,570.32,51564.22,28931301.41
571.36,587.83,555.0,563.2,33344.44,19112794.14
531.58,593.06,522.54,571.36,52228.97,28899828.37
510.26,531.77,472.68,531.6,87867.04,43252496.84
511.19,540.26,503.22,510.26,62524.42,32494939.84
516.12,538.0,504.13,511.19,52859.45,27620387.26
603.69,604.87,515.38,516.11,53527.04,29708290.38
554.89,610.61,536.67,603.7,46735.23,26713631.75
570.97,582.37,541.36,554.89,34872.11,19700882.53
513.43,576.35,509.28,570.97,55982.96,30091736.99
536.47,542.93,510.82,513.43,35468.71,18747634.73
518.42,575.21,509.47,536.44,61530.47,33213202.18
529.91,534.03,513.52,518.46,27032.26,14135584.38
533.45,538.9,520.17,529.91,24395.45,12928440.37
536.49,544.85,528.08,533.43,16822.11,9015969.36
523.98,536.53,515.48,536.49,18600.0,9725627.21
549.3,554.32,520.07,523.98,31184.81,16642654.02
565.28,574.01,541.04,549.26,40023.07,22236983.49
554.52,568.9,545.4,565.28,32475.45,18104853.98
538.73,557.07,525.82,554.53,30645.53,16481797.87
542.22,547.49,533.53,538.73,21897.39,11824110.83
617.79,631.59,541.45,542.22,81512.64,49007675.86
651.05,659.29,602.14,617.79,82052.31,52344931.14
628.3,656.2,623.01,651.28,48634.18,30792517.37
626.33,650.17,621.19,628.3,49695.6,31572643.13
526.8,632.36,523.12,626.34,103741.67,58565824.2
519.43,529.02,486.88,526.8,93257.9,47105611.58
497.43,528.27,492.85,519.43,41018.7,20843953.7
474.24,505.62,463.28,497.43,44527.72,21555031.02
479.21,494.77,463.38,474.24,35917.49,17261834.72
466.54,488.56,459.38,479.21,35256.14,16679099.45
439.9,477.24,425.45,466.54,55527.58,25100909.59
431.72,439.98,410.52,439.9,69257.08,29392802.47
463.72,475.94,431.25,431.73,76654.82,34702484.31
447.5,475.57,439.77,463.61,56328.12,25799557.19
448.9,460.78,443.59,447.49,28494.55,12914601.36
450.46,451.53,426.44,448.87,27627.24,12182216.17
417.55,462.36,408.55,450.46,74136.89,32071089.97
432.69,449.71,412.25,417.55,63051.7,27249147.77
429.8,442.52,408.46,432.64,66941.99,28649317.31
456.12,467.35,423.46,429.8,63097.99,27797015.5
501.93,510.61,449.74,456.12,116398.92,56292439.83
485.43,510.96,470.15,501.93,58788.84,28553494.64
489.53,509.05,477.24,485.43,40569.93,19973994.97
462.39,492.97,456.21,489.53,56866.83,26841286.14
446.34,462.47,424.56,462.39,72402.41,31894190.27
514.23,551.95,433.44,446.34,229973.88,117166616.63
566.03,588.72,513.06,514.23,241091.88,133187147.75
539.29,576.17,530.62,566.04,105327.52,57755776.06
538.21,560.45,510.44,539.29,70481.03,37545574.31
530.76,552.14,517.09,538.21,55072.59,29426591.14
532.4,542.61,520.55,530.76,50999.22,27176277.18
531.74,552.43,522.42,532.46,61234.31,33002215.66
